id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
3246376,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,Bank account transfer,Agent,Next day,200,200,USD,3.99,24.46,0.97,2.96,500,500,USD,3.99,24.46,0.97,1.76,24.6984,yes,,,High,Agent,Cash,28/Nov/2022,USAHND
3246377,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,Cash,Agent,2 days,200,200,USD,2.99,24.46,0.97,2.46,500,500,USD,2.99,24.46,0.97,1.56,24.6984,yes,,,High,,Bank account,28/Nov/2022,USAHND
3246378,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,3.99,24.46,0.97,2.96,500,500,USD,3.99,24.46,0.97,1.76,24.6984,yes,,,High,Agent,Cash,28/Nov/2022,USAHND
3246635,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,4.99,19.19,0.76,3.25,500,500,USD,4.99,19.19,0.76,1.76,19.3367,yes,,,High,Agent,Cash,28/Nov/2022,USAMEX
3246894,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Bank account transfer,Agent,Next day,200,200,USD,7.99,1,0,4,500,500,USD,7.99,1,0,1.6,1,yes,,,High,Agent,Cash,28/Nov/2022,USASLV
3246895,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,7.99,1,0,1.6,1,yes,,,High,Agent,Cash,28/Nov/2022,USASLV
3246896,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Credit Card,Agent,Next day,200,200,USD,10.99,1,0,5.5,500,500,USD,20.49,1,0,4.1,1,yes,,,High,Agent,Cash,28/Nov/2022,USASLV
3246897,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Debit card,Agent,Same day,200,200,USD,10.99,1,0,5.5,500,500,USD,20.49,1,0,4.1,1,yes,,,High,Agent,Cash,28/Nov/2022,USASLV
626234860,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Go Vianex,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,7.99,1,0,1.6,1,yes,,,High,,Cash,22/Feb/2023,USASLV
626235245,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Go Vianex,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,10.99,1,0,5.5,500,500,USD,20.49,1,0,4.1,1,yes,,,High,,Cash,22/Feb/2023,USASLV
626235246,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Go Vianex,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11.99,1,0,6,500,500,USD,21.49,1,0,4.3,1,yes,,,High,,Bank account,22/Feb/2023,USASLV
626235247,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Go Vianex,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,10.99,1,0,5.5,500,500,USD,20.49,1,0,4.1,1,yes,,,High,,Cash,22/Feb/2023,USASLV
626235248,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Go Vianex,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,11.99,1,0,6,500,500,USD,21.49,1,0,4.3,1,yes,,,High,,Bank account,22/Feb/2023,USASLV
626237529,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,7.82,1,0,3.91,500,500,USD,10.77,1,0,2.15,1,yes,,,High,,Mobile wallet,03/Feb/2023,USASLV
626237530,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,1.99,1,0,1,500,500,USD,1.99,1,0,0.4,1,yes,,,High,,Mobile wallet,03/Feb/2023,USASLV
626231161,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,18.6013,2.56,5.06,500,500,USD,7.99,18.6013,2.56,4.16,19.0905,yes,,,High,,Bank account,05/Feb/2023,USAMEX
626231162,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,4.99,18.6013,2.56,5.06,500,500,USD,7.99,18.6013,2.56,4.16,19.0905,yes,,,High,,Cash,05/Feb/2023,USAMEX
626231165,2023_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Bank account,05/Feb/2023,USANIC
626231166,2023_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,05/Feb/2023,USANIC
626231174,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Bank account,05/Feb/2023,USASLV
626231175,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,05/Feb/2023,USASLV
626231144,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,2.99,7.761,0.82,2.32,500,500,USD,2.99,7.761,0.82,1.42,7.825,yes,,,High,,Bank account,17/Feb/2023,USAGTM
626231145,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,2.99,7.771,0.69,2.19,500,500,USD,2.99,7.771,0.69,1.29,7.825,yes,,,High,,Cash,17/Feb/2023,USAGTM
626231147,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,24.3088,1.38,3.38,500,500,USD,4.99,24.3088,1.38,2.38,24.65,yes,,,High,,Cash,17/Feb/2023,USAHND
626231148,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,3.99,24.3088,1.38,3.38,500,500,USD,4.99,24.3088,1.38,2.38,24.65,yes,,,High,,Bank account,17/Feb/2023,USAHND
626230371,2023_1Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,BBVA,Money Transfer Operator,Bank account transfer,Bank branch,3-5 days,140,200,EUR,35,1.0256,4.1,29.1,345,500,EUR,35,1.0256,4.1,14.24,1.0695,yes,,,High,,Bank account,19/Feb/2023,ESPHND
626231946,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,BAC San Jose,Bank,Bank account transfer,Internet,Less than one hour,200,200,CRC,8.5,1,0,4.25,500,500,CRC,8.5,1,0,1.7,1,yes,,,Medium,,Own/partner bank account,19/Feb/2023,CRINIC
626231950,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,ScotiaBank,Bank,Bank account transfer,Bank branch,3-5 days,200,200,CRC,30,1,0,15,500,500,CRC,30,1,0,6,1,yes,,,High,,Bank account,19/Feb/2023,CRINIC
626231951,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,ScotiaBank,Bank,Cash,Bank branch,3-5 days,200,200,CRC,40,1,0,20,500,500,CRC,40,1,0,8,1,yes,,,High,,Bank account,19/Feb/2023,CRINIC
626232044,2023_1Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Europhil,Bank,Cash,Agent,Same day,140,200,EUR,5.5,25.8831,1.79,5.72,345,500,EUR,5.5,25.8831,1.79,3.38,26.3558,yes,,,High,Agent,Cash,19/Feb/2023,ESPHND
626232045,2023_1Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Same day,140,200,EUR,3.99,25.5612,2.91,5.76,345,500,EUR,3.99,25.5612,2.91,4.07,26.3287,yes,,,High,Agent,Cash,19/Feb/2023,ESPHND
626232615,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,4,7.7407,1.08,3.08,500,500,USD,4,7.7524,0.93,1.73,7.825,yes,,,High,Bank branch,Cash,19/Feb/2023,USAGTM
626232616,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Internet,2 days,200,200,USD,4,7.7407,0.98,2.98,500,500,USD,4,7.7524,0.83,1.63,7.8175,yes,,,High,,Cash,19/Feb/2023,USAGTM
626232703,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,18.2293,1.11,3.61,500,500,USD,7.99,18.2293,1.11,2.71,18.4345,yes,,,High,,Cash,19/Feb/2023,USAMEX
626232749,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Bank branch,Cash,19/Feb/2023,USASLV
626232750,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,,Bank account,19/Feb/2023,USASLV
626232751,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Call Center,2 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,,Cash,19/Feb/2023,USASLV
626232752,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,Call Center,2 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,,Bank account,19/Feb/2023,USASLV
626232971,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,5,18.3229,0.51,3.01,500,500,USD,5,18.3414,0.41,1.41,18.4165,yes,,,High,Bank branch,Cash,19/Feb/2023,USAMEX
626232972,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,5,18.3229,0.51,3.01,500,500,USD,5,18.3414,0.41,1.41,18.4169,yes,,,High,,Bank account,19/Feb/2023,USAMEX
626232973,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Call Center,2 days,200,200,USD,5,18.3229,0.57,3.07,500,500,USD,5,18.3414,0.47,1.47,18.4283,yes,,,High,,Cash,19/Feb/2023,USAMEX
626232974,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Call Center,2 days,200,200,USD,5,18.3229,0.57,3.07,500,500,USD,5,18.3414,0.47,1.47,18.4278,yes,,,High,,Bank account,19/Feb/2023,USAMEX
626233081,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4.99,18.2293,1.11,3.61,500,500,USD,4.99,18.2293,1.11,2.11,18.4345,yes,,,High,,Cash,19/Feb/2023,USAMEX
626234178,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,2.99,18.3479,0.47,1.97,500,500,USD,2.99,18.3479,0.47,1.07,18.4345,yes,,,Medium,,Bank account,19/Feb/2023,USAMEX
626235230,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Pangea,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,4.95,7.66,2.01,4.49,500,500,USD,4.95,7.66,2.01,3,7.8175,yes,,,High,,Cash,19/Feb/2023,USAGTM
626235231,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Pangea,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,6.95,24.5543,0.39,3.87,500,500,USD,6.95,24.5543,0.39,1.78,24.65,yes,,,High,,Cash,19/Feb/2023,USAHND
626235237,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Pangea,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,3.95,17.95,2.36,4.34,500,500,USD,3.95,17.95,2.36,3.15,18.3847,yes,,,High,,Cash,19/Feb/2023,USAMEX
626235244,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Pangea,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,6.95,1,0,3.48,500,500,USD,6.95,1,0,1.39,1,yes,,,High,,Cash,19/Feb/2023,USASLV
626235919,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Pangea,Money Transfer Operator,Bank account transfer,Internet,2 days,200,200,USD,6.95,24.5543,0.39,3.87,500,500,USD,6.95,24.5543,0.39,1.78,24.65,yes,,,High,,Cash,19/Feb/2023,USAHND
626231947,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Bank account transfer,Agent,Same day,200,200,CRC,5.5,1,0,2.75,500,500,CRC,16.25,1,0,3.25,1,yes,,,High,,Bank account,20/Feb/2023,CRINIC
626231948,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Bank account transfer,Agent,Same day,200,200,CRC,5.5,1,0,2.75,500,500,CRC,16.25,1,0,3.25,1,yes,,,High,Agent,Cash,20/Feb/2023,CRINIC
626231949,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Cash,Agent,Same day,200,200,CRC,5.5,1,0,2.75,500,500,CRC,16.25,1,0,3.25,1,yes,,,High,,Bank account,20/Feb/2023,CRINIC
626231952,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,CRC,6,1,0,3,500,500,CRC,13,1,0,2.6,1,yes,,,High,Agent,Cash,20/Feb/2023,CRINIC
626231953,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Same day,200,200,CRC,5.5,1,0,2.75,500,500,CRC,16.25,1,0,3.25,1,yes,,,High,Agent,Cash,20/Feb/2023,CRINIC
626231954,2023_1Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Cash,Agent,Same day,200,200,CRC,5.5,1,0,2.75,500,500,CRC,16.25,1,0,3.25,1,yes,,,High,Agent,Cash,20/Feb/2023,CRINIC
626232046,2023_1Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,3,25.95,1.25,3.39,345,500,EUR,3,25.95,1.25,2.12,26.2784,yes,,,High,Agent,Cash,20/Feb/2023,ESPHND
626232620,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Casa de cambio Delgado,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,7.69,1.63,5.13,500,500,USD,9.5,7.69,1.63,3.53,7.8175,yes,,,High,Agent,Cash,20/Feb/2023,USAGTM
626232690,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,Bank account transfer,Agent,2 days,200,200,USD,6,18.09,1.73,4.73,500,500,USD,9,18.09,1.73,3.53,18.4082,yes,,,High,,Bank account,20/Feb/2023,USAMEX
626232691,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,Bank account transfer,Agent,2 days,200,200,USD,6,18.09,1.73,4.73,500,500,USD,9,18.09,1.73,3.53,18.4082,yes,,,High,Agent,Cash,20/Feb/2023,USAMEX
626232692,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,Cash,Agent,2 days,200,200,USD,6,18.09,1.73,4.73,500,500,USD,9,18.09,1.73,3.53,18.4082,yes,,,High,,Bank account,20/Feb/2023,USAMEX
626232693,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,Cash,Agent,Same day,200,200,USD,6,18.09,1.73,4.73,500,500,USD,9,18.09,1.73,3.53,18.4082,yes,,,High,Agent,Cash,20/Feb/2023,USAMEX
626232709,2023_1Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Envios 22-24,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,,,Medium,Agent,Cash,20/Feb/2023,USANIC
626232753,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Casa de cambio Delgado,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,9.5,1,0,1.9,1,yes,,,High,,Bank account,20/Feb/2023,USASLV
626232754,2023_1Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Casa de cambio Delgado,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,9.5,1,0,1.9,1,yes,,,High,Agent,Cash,20/Feb/2023,USASLV
626235543,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Cash,Agent,Same day,200,200,USD,8,7.7822,0.45,4.45,500,500,USD,8,7.7822,0.45,2.05,7.8175,yes,,,High,Agent,Cash,20/Feb/2023,USAGTM
626235545,2023_1Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,4.99,7.7658,0.66,3.16,500,500,USD,9.99,7.7658,0.66,2.66,7.8175,yes,,,High,Agent,Cash,20/Feb/2023,USAGTM
626235551,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Cash,Agent,Same day,200,200,USD,8,24.5575,0.39,4.39,500,500,USD,8,24.5575,0.39,1.99,24.6526,yes,,,High,Agent,Cash,20/Feb/2023,USAHND
626235553,2023_1Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,4.99,24.5575,0.39,2.89,500,500,USD,9.99,24.5575,0.39,2.39,24.6542,yes,,,High,Agent,Cash,20/Feb/2023,USAHND
626235579,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Cash,Agent,Same day,200,200,USD,10,18.0381,1.86,6.86,500,500,USD,10,18.0381,1.86,3.86,18.3803,yes,,,High,Agent,Cash,20/Feb/2023,USAMEX
626235581,2023_1Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,3.99,18.2309,0.74,2.74,500,500,USD,8.99,18.2309,0.74,2.54,18.3665,yes,,,High,Agent,Cash,20/Feb/2023,USAMEX
